# Wavelength(um) Reflectance(%)
1.476976976976976941e+00 7.691271999127405334e-02
1.478228228228228192e+00 7.662360814263768916e-02
1.479479479479479442e+00 7.633472827123920224e-02
1.480730730730730693e+00 7.604608879729203574e-02
1.481981981981981944e+00 7.575769805121634892e-02
1.483233233233233195e+00 7.546956427406273371e-02
1.484484484484484446e+00 7.518169561793879019e-02
1.485735735735735696e+00 7.489410014643615998e-02
1.486986986986986947e+00 7.460678583505969685e-02
1.488238238238238198e+00 7.431976057165727567e-02
1.489489489489489449e+00 7.403303215685172467e-02
1.490740740740740700e+00 7.374660830447300752e-02
1.491991991991991950e+00 7.346049664199283402e-02
1.493243243243243201e+00 7.317470471095935403e-02
1.494494494494494452e+00 7.288923996743326694e-02
1.495745745745745703e+00 7.260410978242590185e-02
1.496996996996996954e+00 7.231932144233658988e-02
1.498248248248248204e+00 7.203488214939290923e-02
1.499499499499499455e+00 7.175079902209052785e-02
1.500750750750750706e+00 7.146707909563439209e-02
1.502002002002001957e+00 7.118372932238120621e-02
1.503253253253253208e+00 7.090075657228185613e-02
1.504504504504504458e+00 7.061816763332566527e-02
1.505755755755755709e+00 7.033596921198427554e-02
1.507007007007006960e+00 7.005416793365717987e-02
1.508258258258258211e+00 6.977277034311753223e-02
1.509509509509509462e+00 6.949178290495820753e-02
1.510760760760760713e+00 6.921121200403927698e-02
1.512012012012011963e+00 6.893106394593540021e-02
1.513263263263263214e+00 6.865134495738370313e-02
1.514514514514514465e+00 6.837206118673257171e-02
1.515765765765765716e+00 6.809321870439061231e-02
1.517017017017016967e+00 6.781482350327568132e-02
1.518268268268268217e+00 6.753688149926515005e-02
1.519519519519519468e+00 6.725939853164530913e-02
1.520770770770770719e+00 6.698238036356223002e-02
1.522022022022021970e+00 6.670583268247201603e-02
1.523273273273273221e+00 6.642976110059152506e-02
1.524524524524524471e+00 6.615417115534967529e-02
1.525775775775775722e+00 6.587906830983795980e-02
1.527027027027026973e+00 6.560445795326225182e-02
1.528278278278278224e+00 6.533034540139365243e-02
1.529529529529529475e+00 6.505673589701979620e-02
1.530780780780780725e+00 6.478363461039635118e-02
1.532032032032031976e+00 6.451104663969821351e-02
1.533283283283283227e+00 6.423897701147057715e-02
1.534534534534534478e+00 6.396743068108023955e-02
1.535785785785785729e+00 6.369641253316636609e-02
1.537037037037036979e+00 6.342592738209151815e-02
1.538288288288288230e+00 6.315597997239222328e-02
1.539539539539539481e+00 6.288657497922925388e-02
1.540790790790790732e+00 6.261771700883782266e-02
1.542042042042041983e+00 6.234941059897767396e-02
1.543293293293293234e+00 6.208166021938232859e-02
1.544544544544544484e+00 6.181447027220848128e-02
1.545795795795795735e+00 6.154784509248460017e-02
1.547047047047046986e+00 6.128178894855982467e-02
1.548298298298298237e+00 6.101630604255137841e-02
1.549549549549549488e+00 6.075140051079259279e-02
1.550800800800800738e+00 6.048707642427968156e-02
1.552052052052052211e+00 6.022333778911822394e-02
1.553303303303303462e+00 5.996018854696957834e-02
1.554554554554554713e+00 5.969763257549578345e-02
1.555805805805805964e+00 5.943567368880458418e-02
1.557057057057057214e+00 5.917431563789374988e-02
1.558308308308308465e+00 5.891356211109428920e-02
1.559559559559559716e+00 5.865341673451376914e-02
1.560810810810810967e+00 5.839388307247811438e-02
1.562062062062062218e+00 5.813496462797307363e-02
1.563313313313313468e+00 5.787666484308515158e-02
1.564564564564564719e+00 5.761898709944116709e-02
1.565815815815815970e+00 5.736193471864767940e-02
1.567067067067067221e+00 5.710551096272900584e-02
1.568318318318318472e+00 5.684971903456478848e-02
1.569569569569569722e+00 5.659456207832655461e-02
1.570820820820820973e+00 5.634004317991328503e-02
1.572072072072072224e+00 5.608616536738608715e-02
1.573323323323323475e+00 5.583293161140231997e-02
1.574574574574574726e+00 5.558034482564800510e-02
1.575825825825825977e+00 5.532840786727000887e-02
1.577077077077077227e+00 5.507712353730669780e-02
1.578328328328328478e+00 5.482649458111771984e-02
1.579579579579579729e+00 5.457652368881299454e-02
1.580830830830830980e+00 5.432721349568010033e-02
1.582082082082082231e+00 5.407856658261116917e-02
1.583333333333333481e+00 5.383058547652828929e-02
1.584584584584584732e+00 5.358327265080756879e-02
1.585835835835835983e+00 5.333663052570288693e-02
1.587087087087087234e+00 5.309066146876766090e-02
1.588338338338338485e+00 5.284536779527550937e-02
1.589589589589589735e+00 5.260075176864040247e-02
1.590840840840840986e+00 5.235681560083452896e-02
1.592092092092092237e+00 5.211356145280608004e-02
1.593343343343343488e+00 5.187099143489469488e-02
1.594594594594594739e+00 5.162910760724631620e-02
1.595845845845845989e+00 5.138791198022671369e-02
1.597097097097097240e+00 5.114740651483322409e-02
1.598348348348348491e+00 5.090759312310570717e-02
1.599599599599599742e+00 5.066847366853595436e-02
1.600850850850850993e+00 5.043004996647553612e-02
1.602102102102102243e+00 5.019232378454265009e-02
1.603353353353353494e+00 4.995529684302726231e-02
1.604604604604604745e+00 4.971897081529509654e-02
1.605855855855855996e+00 4.948334732819009707e-02
1.607107107107107247e+00 4.924842796243518450e-02
1.608358358358358497e+00 4.901421425303213730e-02
1.609609609609609748e+00 4.878070768965969001e-02
1.610860860860860999e+00 4.854790971706988978e-02
1.612112112112112250e+00 4.831582173548356479e-02
1.613363363363363501e+00 4.808444510098376645e-02
1.614614614614614752e+00 4.785378112590803895e-02
1.615865865865866002e+00 4.762383107923905817e-02
1.617117117117117253e+00 4.739459618699342486e-02
1.618368368368368504e+00 4.716607763260966674e-02
1.619619619619619755e+00 4.693827655733374266e-02
1.620870870870871006e+00 4.671119406060373486e-02
1.622122122122122256e+00 4.648483120043258449e-02
1.623373373373373507e+00 4.625918899378916177e-02
1.624624624624624758e+00 4.603426841697819127e-02
1.625875875875876009e+00 4.581007040601785263e-02
1.627127127127127260e+00 4.558659585701655553e-02
1.628378378378378510e+00 4.536384562654738328e-02
1.629629629629629761e+00 4.514182053202122485e-02
1.630880880880881012e+00 4.492052135205841512e-02
1.632132132132132263e+00 4.469994882685830728e-02
1.633383383383383514e+00 4.448010365856732568e-02
1.634634634634634764e+00 4.426098651164561693e-02
1.635885885885886015e+00 4.404259801323153617e-02
1.637137137137137266e+00 4.382493875350499529e-02
1.638388388388388517e+00 4.360800928604839644e-02
1.639639639639639768e+00 4.339181012820652467e-02
1.640890890890891018e+00 4.317634176144438674e-02
1.642142142142142269e+00 4.296160463170331512e-02
1.643393393393393520e+00 4.274759914975549691e-02
1.644644644644644771e+00 4.253432569155659454e-02
1.645895895895896022e+00 4.232178459859679831e-02
1.647147147147147273e+00 4.210997617824979028e-02
1.648398398398398523e+00 4.189890070412046613e-02
1.649649649649649774e+00 4.168855841639038801e-02
1.650900900900901025e+00 4.147894952216187037e-02
1.652152152152152276e+00 4.127007419579978992e-02
1.653403403403403527e+00 4.106193257927236856e-02
1.654654654654654777e+00 4.085452478248938896e-02
1.655905905905906028e+00 4.064785088363895293e-02
1.657157157157157279e+00 4.044191092952278965e-02
1.658408408408408530e+00 4.023670493588894781e-02
1.659659659659659781e+00 4.003223288776353722e-02
1.660910910910911031e+00 3.982849473978018751e-02
1.662162162162162282e+00 3.962549041650759857e-02
1.663413413413413533e+00 3.942321981277580045e-02
1.664664664664664784e+00 3.922168279399991520e-02
1.665915915915916035e+00 3.902087919650280151e-02
1.667167167167167285e+00 3.882080882783536802e-02
1.668418418418418536e+00 3.862147146709492274e-02
1.669669669669669787e+00 3.842286686524263445e-02
1.670920920920921038e+00 3.822499474541778131e-02
1.672172172172172289e+00 3.802785480325154843e-02
1.673423423423423539e+00 3.783144670717794589e-02
1.674674674674674790e+00 3.763577009874324864e-02
1.675925925925926041e+00 3.744082459291402099e-02
1.677177177177177292e+00 3.724660977838256670e-02
1.678428428428428543e+00 3.705312521787088725e-02
1.679679679679679793e+00 3.686037044843303717e-02
1.680930930930931044e+00 3.666834498175518958e-02
1.682182182182182295e+00 3.647704830445411966e-02
1.683433433433433546e+00 3.628647987837391176e-02
1.684684684684684797e+00 3.609663914088045988e-02
1.685935935935936048e+00 3.590752550515455971e-02
1.687187187187187298e+00 3.571913836048287022e-02
1.688438438438438549e+00 3.553147707254718929e-02
1.689689689689689800e+00 3.534454098371179326e-02
1.690940940940941051e+00 3.515832941330882672e-02
1.692192192192192302e+00 3.497284165792222815e-02
1.693443443443443552e+00 3.478807699166942824e-02
1.694694694694694803e+00 3.460403466648127174e-02
1.695945945945946054e+00 3.442071391238032962e-02
1.697197197197197305e+00 3.423811393775713641e-02
1.698448448448448556e+00 3.405623392964466506e-02
1.699699699699699806e+00 3.387507305399108798e-02
1.700950950950951057e+00 3.369463045593031753e-02
1.702202202202202308e+00 3.351490526005131837e-02
1.703453453453453559e+00 3.333589657066506062e-02
1.704704704704704810e+00 3.315760347206987702e-02
1.705955955955956060e+00 3.298002502881499515e-02
1.707207207207207311e+00 3.280316028596222400e-02
1.708458458458458562e+00 3.262700826934572529e-02
1.709709709709709813e+00 3.245156798583013341e-02
1.710960960960961064e+00 3.227683842356672550e-02
1.712212212212212314e+00 3.210281855224798170e-02
1.713463463463463565e+00 3.192950732335993885e-02
1.714714714714714816e+00 3.175690367043314255e-02
1.715965965965966067e+00 3.158500650929169790e-02
1.717217217217217318e+00 3.141381473830028026e-02
1.718468468468468568e+00 3.124332723860976171e-02
1.719719719719719819e+00 3.107354287440050947e-02
1.720970970970971070e+00 3.090446049312460530e-02
1.722222222222222321e+00 3.073607892574559478e-02
1.723473473473473572e+00 3.056839698697679311e-02
1.724724724724724823e+00 3.040141347551780782e-02
1.725975975975976073e+00 3.023512717428925023e-02
1.727227227227227324e+00 3.006953685066567072e-02
1.728478478478478575e+00 2.990464125670674878e-02
1.729729729729729826e+00 2.974043912938655748e-02
1.730980980980981077e+00 2.957692919082157562e-02
1.732232232232232327e+00 2.941411014849619129e-02
1.733483483483483578e+00 2.925198069548716473e-02
1.734734734734734829e+00 2.909053951068603719e-02
1.735985985985986080e+00 2.892978525901953799e-02
1.737237237237237331e+00 2.876971659166899231e-02
1.738488488488488581e+00 2.861033214628724494e-02
1.739739739739739832e+00 2.845163054721422044e-02
1.740990990990991083e+00 2.829361040569093599e-02
1.742242242242242334e+00 2.813627032007129380e-02
1.743493493493493585e+00 2.797960887603274938e-02
1.744744744744744835e+00 2.782362464678489467e-02
1.745995995995996086e+00 2.766831619327640365e-02
1.747247247247247337e+00 2.751368206440048605e-02
1.748498498498498588e+00 2.735972079719841896e-02
1.749749749749749839e+00 2.720643091706159700e-02
1.751001001001001089e+00 2.705381093793182354e-02
1.752252252252252340e+00 2.690185936249984283e-02
1.753503503503503591e+00 2.675057468240244624e-02
1.754754754754754842e+00 2.659995537841771188e-02
1.756006006006006093e+00 2.644999992065876979e-02
1.757257257257257343e+00 2.630070676876580457e-02
1.758508508508508594e+00 2.615207437209642397e-02
1.759759759759759845e+00 2.600410116991458756e-02
1.761011011011011096e+00 2.585678559157763082e-02
1.762262262262262347e+00 2.571012605672190129e-02
1.763513513513513598e+00 2.556412097544668791e-02
1.764764764764764848e+00 2.541876874849661669e-02
1.766016016016016099e+00 2.527406776744240552e-02
1.767267267267267350e+00 2.513001641485999860e-02
1.768518518518518601e+00 2.498661306450817091e-02
1.769769769769769852e+00 2.484385608150465122e-02
1.771021021021021102e+00 2.470174382250046874e-02
1.772272272272272353e+00 2.456027463585290851e-02
1.773523523523523604e+00 2.441944686179693333e-02
1.774774774774774855e+00 2.427925883261481538e-02
1.776026026026026106e+00 2.413970887280462302e-02
1.777277277277277356e+00 2.400079529924681668e-02
1.778528528528528607e+00 2.386251642136952983e-02
1.779779779779779858e+00 2.372487054131235118e-02
1.781031031031031109e+00 2.358785595408826458e-02
1.782282282282282360e+00 2.345147094774469032e-02
1.783533533533533610e+00 2.331571380352250381e-02
1.784784784784784861e+00 2.318058279601364902e-02
1.786036036036036112e+00 2.304607619331767651e-02
1.787287287287287363e+00 2.291219225719617544e-02
1.788538538538538614e+00 2.277892924322639373e-02
1.789789789789789864e+00 2.264628540095288411e-02
1.791041041041041115e+00 2.251425897403786305e-02
1.792292292292292366e+00 2.238284820041039000e-02
1.793543543543543617e+00 2.225205131241368359e-02
1.794794794794794868e+00 2.212186653695131372e-02
1.796046046046046119e+00 2.199229209563187751e-02
1.797297297297297369e+00 2.186332620491219375e-02
1.798548548548548620e+00 2.173496707623933516e-02
1.799799799799799871e+00 2.160721291619085299e-02
1.801051051051051122e+00 2.148006192661404412e-02
1.802302302302302373e+00 2.135351230476363951e-02
1.803553553553553623e+00 2.122756224343792450e-02
1.804804804804804874e+00 2.110220993111403334e-02
1.806056056056056125e+00 2.097745355208128354e-02
1.807307307307307376e+00 2.085329128657346584e-02
1.808558558558558627e+00 2.072972131089994424e-02
1.809809809809809877e+00 2.060674179757496921e-02
1.811061061061061128e+00 2.048435091544608191e-02
1.812312312312312379e+00 2.036254682982107170e-02
1.813563563563563630e+00 2.024132770259345557e-02
1.814814814814814881e+00 2.012069169236695501e-02
1.816066066066066131e+00 2.000063695457839075e-02
1.817317317317317382e+00 1.988116164161946378e-02
1.818568568568568633e+00 1.976226390295730481e-02
1.819819819819819884e+00 1.964394188525343463e-02
1.821071071071071135e+00 1.952619373248190224e-02
1.822322322322322385e+00 1.940901758604585484e-02
1.823573573573573636e+00 1.929241158489291078e-02
1.824824824824824887e+00 1.917637386562947438e-02
1.826076076076076138e+00 1.906090256263345481e-02
1.827327327327327389e+00 1.894599580816622858e-02
1.828578578578578639e+00 1.883165173248300267e-02
1.829829829829829890e+00 1.871786846394201884e-02
1.831081081081081141e+00 1.860464412911289750e-02
1.832332332332332392e+00 1.849197685288327814e-02
1.833583583583583643e+00 1.837986475856467211e-02
1.834834834834834894e+00 1.826830596799701445e-02
1.836086086086086144e+00 1.815729860165183826e-02
1.837337337337337395e+00 1.804684077873472056e-02
1.838588588588588646e+00 1.793693061728613564e-02
1.839839839839839897e+00 1.782756623428146184e-02
1.841091091091091148e+00 1.771874574572976022e-02
1.842342342342342398e+00 1.761046726677121393e-02
1.843593593593593649e+00 1.750272891177390502e-02
1.844844844844844900e+00 1.739552879442900907e-02
1.846096096096096151e+00 1.728886502784508436e-02
1.847347347347347402e+00 1.718273572464140350e-02
1.848598598598598652e+00 1.707713899703986252e-02
1.849849849849849903e+00 1.697207295695607812e-02
1.851101101101101154e+00 1.686753571608932273e-02
1.852352352352352405e+00 1.676352538601133535e-02
1.853603603603603656e+00 1.666004007825412983e-02
1.854854854854854906e+00 1.655707790439672755e-02
1.856106106106106157e+00 1.645463697615088747e-02
1.857357357357357408e+00 1.635271540544577101e-02
1.858608608608608659e+00 1.625131130451144823e-02
1.859859859859859910e+00 1.615042278596164407e-02
1.861111111111111160e+00 1.605004796287522531e-02
1.862362362362362411e+00 1.595018494887683394e-02
1.863613613613613662e+00 1.585083185821643467e-02
1.864864864864864913e+00 1.575198680584782504e-02
1.866116116116116164e+00 1.565364790750639959e-02
1.867367367367367414e+00 1.555581327978560781e-02
1.868618618618618665e+00 1.545848104021261757e-02
1.869869869869869916e+00 1.536164930732307476e-02
1.871121121121121167e+00 1.526531620073473539e-02
1.872372372372372418e+00 1.516947984122032217e-02
1.873623623623623669e+00 1.507413835077924327e-02
1.874874874874874919e+00 1.497928985270862746e-02
1.876126126126126170e+00 1.488493247167317277e-02
1.877377377377377421e+00 1.479106433377420926e-02
1.878628628628628672e+00 1.469768356661794138e-02
1.879879879879879923e+00 1.460478829938255396e-02
1.881131131131131173e+00 1.451237666288457927e-02
1.882382382382382424e+00 1.442044678964438109e-02
1.883633633633633675e+00 1.432899681395063095e-02
1.884884884884884926e+00 1.423802487192407130e-02
1.886136136136136177e+00 1.414752910158027788e-02
1.887387387387387427e+00 1.405750764289154936e-02
1.888638638638638678e+00 1.396795863784814143e-02
1.889889889889889929e+00 1.387888023051840787e-02
1.891141141141141180e+00 1.379027056710816455e-02
1.892392392392392431e+00 1.370212779601932135e-02
1.893643643643643681e+00 1.361445006790763454e-02
1.894894894894894932e+00 1.352723553573952943e-02
1.896146146146146183e+00 1.344048235484832446e-02
1.897397397397397434e+00 1.335418868298938674e-02
1.898648648648648685e+00 1.326835268039474811e-02
1.899899899899899935e+00 1.318297250982670282e-02
1.901151151151151186e+00 1.309804633663080690e-02
1.902402402402402437e+00 1.301357232878794928e-02
1.903653653653653688e+00 1.292954865696569443e-02
1.904904904904904939e+00 1.284597349456895361e-02
1.906156156156156189e+00 1.276284501778973852e-02
1.907407407407407440e+00 1.268016140565627302e-02
1.908658658658658691e+00 1.259792084008125312e-02
1.909909909909909942e+00 1.251612150590958837e-02
1.911161161161161193e+00 1.243476159096510054e-02
1.912412412412412444e+00 1.235383928609667774e-02
1.913663663663663694e+00 1.227335278522382646e-02
1.914914914914914945e+00 1.219330028538105452e-02
1.916166166166166196e+00 1.211367998676221927e-02
1.917417417417417447e+00 1.203449009276349319e-02
1.918668668668668698e+00 1.195572881002618208e-02
1.919919919919919948e+00 1.187739434847846429e-02
1.921171171171171199e+00 1.179948492137660593e-02
1.922422422422422450e+00 1.172199874534560204e-02
1.923673673673673701e+00 1.164493404041894338e-02
1.924924924924924952e+00 1.156828903007785930e-02
1.926176176176176202e+00 1.149206194128984428e-02
1.927427427427427453e+00 1.141625100454648351e-02
1.928678678678678704e+00 1.134085445390079112e-02
1.929929929929929955e+00 1.126587052700374000e-02
1.931181181181181206e+00 1.119129746514025033e-02
1.932432432432432456e+00 1.111713351326455712e-02
1.933683683683683707e+00 1.104337692003477464e-02
1.934934934934934958e+00 1.097002593784720571e-02
1.936186186186186209e+00 1.089707882286968486e-02
1.937437437437437460e+00 1.082453383507448255e-02
1.938688688688688710e+00 1.075238923827059705e-02
1.939939939939939961e+00 1.068064330013544609e-02
1.941191191191191212e+00 1.060929429224591151e-02
1.942442442442442463e+00 1.053834049010891720e-02
1.943693693693693714e+00 1.046778017319136347e-02
1.944944944944944965e+00 1.039761162494947863e-02
1.946196196196196215e+00 1.032783313285758411e-02
1.947447447447447466e+00 1.025844298843638265e-02
1.948698698698698717e+00 1.018943948728062363e-02
1.949949949949949968e+00 1.012082092908626191e-02
1.951201201201201219e+00 1.005258561767704249e-02
1.952452452452452469e+00 9.984731861030578595e-03
1.953703703703703720e+00 9.917257971303768821e-03
1.954954954954954971e+00 9.850162264857941982e-03
1.956206206206206222e+00 9.783443062283255984e-03
1.957457457457457473e+00 9.717098688422669966e-03
1.958708708708708723e+00 9.651127472395378687e-03
1.959959959959959974e+00 9.585527747619714337e-03
1.961211211211211225e+00 9.520297851835689273e-03
1.962462462462462476e+00 9.455436127126844864e-03
1.963713713713713727e+00 9.390940919941748177e-03
1.964964964964964977e+00 9.326810581114942239e-03
1.966216216216216228e+00 9.263043465887388014e-03
1.967467467467467479e+00 9.199637933926568117e-03
1.968718718718718730e+00 9.136592349345950409e-03
1.969969969969969981e+00 9.073905080724076894e-03
1.971221221221221231e+00 9.011574501123205058e-03
1.972472472472472482e+00 8.949598988107371547e-03
1.973723723723723733e+00 8.887976923760173079e-03
1.974974974974974984e+00 8.826706694702082454e-03
1.976226226226226235e+00 8.765786692107068942e-03
1.977477477477477485e+00 8.705215311719182239e-03
1.978728728728728736e+00 8.644990953868341918e-03
1.979979979979979987e+00 8.585112023485937799e-03
1.981231231231231238e+00 8.525576930119932451e-03
1.982482482482482489e+00 8.466384087949471032e-03
1.983733733733733740e+00 8.407531915799184088e-03
1.984984984984984990e+00 8.349018837153051459e-03
1.986236236236236241e+00 8.290843280167773527e-03
1.987487487487487492e+00 8.233003677685942975e-03
1.988738738738738743e+00 8.175498467248553877e-03
1.989989989989989994e+00 8.118326091107401499e-03
1.991241241241241244e+00 8.061484996236854134e-03
1.992492492492492495e+00 8.004973634345317890e-03
1.993743743743743746e+00 7.948790461886465555e-03
1.994994994994994997e+00 7.892933940069853105e-03
1.996246246246246248e+00 7.837402534871383553e-03
1.997497497497497498e+00 7.782194717043236509e-03
1.998748748748748749e+00 7.727308962123471611e-03
2.000000000000000000e+00 7.672743750445420313e-03
