# Wavelength(um) Reflectance(%)
1.476976976976976941e+00 5.866567041981615022e-02
1.478228228228228192e+00 5.390691835672694471e-02
1.479479479479479442e+00 4.936636794663377265e-02
1.480730730730730693e+00 4.504409313407521653e-02
1.481981981981981944e+00 4.093968987811622690e-02
1.483233233233233195e+00 3.705228809588365091e-02
1.484484484484484446e+00 3.338056564147678235e-02
1.485735735735735696e+00 2.992276415471930781e-02
1.486986986986986947e+00 2.667670660325347290e-02
1.488238238238238198e+00 2.363981633308790201e-02
1.489489489489489449e+00 2.080913743692042184e-02
1.490740740740740700e+00 1.818135624628526917e-02
1.491991991991991950e+00 1.575282375277712796e-02
1.493243243243243201e+00 1.351957876505945066e-02
1.494494494494494452e+00 1.147737161201006426e-02
1.495745745745745703e+00 9.621688207916357510e-03
1.496996996996996954e+00 7.947774302925579917e-03
1.498248248248248204e+00 6.450659750792539331e-03
1.499499499499499455e+00 5.125182636028123226e-03
1.500750750750750706e+00 3.966013113708611107e-03
1.502002002002001957e+00 2.967676827136290704e-03
1.503253253253253208e+00 2.124577781059590158e-03
1.504504504504504458e+00 1.431020561064481411e-03
1.505755755755755709e+00 8.812318027898647559e-04
1.507007007007006960e+00 4.693808276582247608e-04
1.508258258258258211e+00 1.895993746575248243e-04
1.509509509509509462e+00 3.600037021312646576e-05
1.510760760760760713e+00 2.695690232185273649e-06
1.512012012012011963e+00 8.381287987026647928e-05
1.513263263263263214e+00 2.735108073758411255e-04
1.514514514514514465e+00 5.659942384454005795e-04
1.515765765765765716e+00 9.555273268179397504e-04
1.517017017017016967e+00 1.436446025319896647e-03
1.518268268268268217e+00 2.003169429221059693e-03
1.519519519519519468e+00 2.650210070579809857e-03
1.520770770770770719e+00 3.372183188239736250e-03
1.522022022022021970e+00 4.163815003323221436e-03
1.523273273273273221e+00 5.019950034465972197e-03
1.524524524524524471e+00 5.935557490689918544e-03
1.525775775775775722e+00 6.905736782768102065e-03
1.527027027027026973e+00 7.925722196225315139e-03
1.528278278278278224e+00 8.990886770808514256e-03
1.529529529529529475e+00 1.009674543238573557e-02
1.530780780780780725e+00 1.123895742385430836e-02
1.532032032032031976e+00 1.241332808181332126e-02
1.533283283283283227e+00 1.361581000550716493e-02
1.534534534534534478e+00 1.484250366396696122e-02
1.535785785785785729e+00 1.608965748637619306e-02
1.537037037037036979e+00 1.735366747952511030e-02
1.538288288288288230e+00 1.863107641484332277e-02
1.539539539539539481e+00 1.991857262594231431e-02
1.540790790790790732e+00 2.121298845589092083e-02
1.542042042042041983e+00 2.251129839164639837e-02
1.543293293293293234e+00 2.381061692115620312e-02
1.544544544544544484e+00 2.510819614671374114e-02
1.545795795795795735e+00 2.640142318616753997e-02
1.547047047047046986e+00 2.768781739159939873e-02
1.548298298298298237e+00 2.896502741312502113e-02
1.549549549549549488e+00 3.023082813350838616e-02
1.550800800800800738e+00 3.148311749738964826e-02
1.552052052052052211e+00 3.271991325705762843e-02
1.553303303303303462e+00 3.393934965490875283e-02
1.554554554554554713e+00 3.513967406100915875e-02
1.555805805805805964e+00 3.631924358250771673e-02
1.557057057057057214e+00 3.747652166008504787e-02
1.558308308308308465e+00 3.861007466511666431e-02
1.559559559559559716e+00 3.971856850981028697e-02
1.560810810810810967e+00 4.080076528125431423e-02
1.562062062062062218e+00 4.185551990905015535e-02
1.563313313313313468e+00 4.288177687503984953e-02
1.564564564564564719e+00 4.387856697255275440e-02
1.565815815815815970e+00 4.484500412157384208e-02
1.567067067067067221e+00 4.578028224531163759e-02
1.568318318318318472e+00 4.668367221277743701e-02
1.569569569569569722e+00 4.755451885118973376e-02
1.570820820820820973e+00 4.839223803130347779e-02
1.572072072072072224e+00 4.919631382809015741e-02
1.573323323323323475e+00 4.996629575860109251e-02
1.574574574574574726e+00 5.070179609829909145e-02
1.575825825825825977e+00 5.140248727664985945e-02
1.577077077077077227e+00 5.206809935232593889e-02
1.578328328328328478e+00 5.269841756798313709e-02
1.579579579579579729e+00 5.329327998421175966e-02
1.580830830830830980e+00 5.385257519196344489e-02
1.582082082082082231e+00 5.437624010247452122e-02
1.583333333333333481e+00 5.486425781347239322e-02
1.584584584584584732e+00 5.531665555024599390e-02
1.585835835835835983e+00 5.573350267998047891e-02
1.587087087087087234e+00 5.611490879761237699e-02
1.588338338338338485e+00 5.646102188133308997e-02
1.589589589589589735e+00 5.677202651576455233e-02
1.590840840840840986e+00 5.704814218075519167e-02
1.592092092092092237e+00 5.728962160367297857e-02
1.593343343343343488e+00 5.749674917303242844e-02
1.594594594594594739e+00 5.766983941125685548e-02
1.595845845845845989e+00 5.780923550436131014e-02
1.597097097097097240e+00 5.791530788633663523e-02
1.598348348348348491e+00 5.798845287601796239e-02
1.599599599599599742e+00 5.802909136423951841e-02
1.600850850850850993e+00 5.803766754909920472e-02
1.602102102102102243e+00 5.801464771718843616e-02
1.603353353353353494e+00 5.796051906868188164e-02
1.604604604604604745e+00 5.787578858422418732e-02
1.605855855855855996e+00 5.776098193160161126e-02
1.607107107107107247e+00 5.761664241023906063e-02
1.608358358358358497e+00 5.744332993162067774e-02
1.609609609609609748e+00 5.724162003379280883e-02
1.610860860860860999e+00 5.701210292817057712e-02
1.612112112112112250e+00 5.675538257693622107e-02
1.613363363363363501e+00 5.647207579938196692e-02
1.614614614614614752e+00 5.616281140562117552e-02
1.615865865865866002e+00 5.582822935615879695e-02
1.617117117117117253e+00 5.546897994588267933e-02
1.618368368368368504e+00 5.508572301110940816e-02
1.619619619619619755e+00 5.467912715838459115e-02
1.620870870870871006e+00 5.424986901381344956e-02
1.622122122122122256e+00 5.379863249176205370e-02
1.623373373373373507e+00 5.332610808184256451e-02
1.624624624624624758e+00 5.283299215316317188e-02
1.625875875875876009e+00 5.231998627489075487e-02
1.627127127127127260e+00 5.178779655224288736e-02
1.628378378378378510e+00 5.123713297708790831e-02
1.629629629629629761e+00 5.066870879240002734e-02
1.630880880880881012e+00 5.008323986987738008e-02
1.632132132132132263e+00 4.948144410009090027e-02
1.633383383383383514e+00 4.886404079459421429e-02
1.634634634634634764e+00 4.823175009948299508e-02
1.635885885885886015e+00 4.758529241994453873e-02
1.637137137137137266e+00 4.692538785539944468e-02
1.638388388388388517e+00 4.625275564488191132e-02
1.639639639639639768e+00 4.556811362236479201e-02
1.640890890890891018e+00 4.487217768177664129e-02
1.642142142142142269e+00 4.416566125150860056e-02
1.643393393393393520e+00 4.344927477825352019e-02
1.644644644644644771e+00 4.272372522006017553e-02
1.645895895895896022e+00 4.198971554852772708e-02
1.647147147147147273e+00 4.124794426010228859e-02
1.648398398398398523e+00 4.049910489647521455e-02
1.649649649649649774e+00 3.974388557411299289e-02
1.650900900900901025e+00 3.898296852298452353e-02
1.652152152152152276e+00 3.821702963457491303e-02
1.653403403403403527e+00 3.744673801930935991e-02
1.654654654654654777e+00 3.667275557352633886e-02
1.655905905905906028e+00 3.589573655616797726e-02
1.657157157157157279e+00 3.511632717537482851e-02
1.658408408408408530e+00 3.433516518518452132e-02
1.659659659659659781e+00 3.355287949255673224e-02
1.660910910910911031e+00 3.277008977495463743e-02
1.662162162162162282e+00 3.198740610872313067e-02
1.663413413413413533e+00 3.120542860852114353e-02
1.664664664664664784e+00 3.042474707805777057e-02
1.665915915915916035e+00 2.964594067240165429e-02
1.667167167167167285e+00 2.886957757212298831e-02
1.668418418418418536e+00 2.809621466953357571e-02
1.669669669669669787e+00 2.732639726729148982e-02
1.670920920920921038e+00 2.656065878962230592e-02
1.672172172172172289e+00 2.579952050641888192e-02
1.673423423423423539e+00 2.504349127045820203e-02
1.674674674674674790e+00 2.429306726797758609e-02
1.675925925925926041e+00 2.354873178283608051e-02
1.677177177177177292e+00 2.281095497447279893e-02
1.678428428428428543e+00 2.208019366986501558e-02
1.679679679679679793e+00 2.135689116967251153e-02
1.680930930930931044e+00 2.064147706873417296e-02
1.682182182182182295e+00 1.993436709107134983e-02
1.683433433433433546e+00 1.923596293952980693e-02
1.684684684684684797e+00 1.854665216017246931e-02
1.685935935935936048e+00 1.786680802151850711e-02
1.687187187187187298e+00 1.719678940869742712e-02
1.688438438438438549e+00 1.653694073256847807e-02
1.689689689689689800e+00 1.588759185383288239e-02
1.690940940940941051e+00 1.524905802214087183e-02
1.692192192192192302e+00 1.462163983017572728e-02
1.693443443443443552e+00 1.400562318266960690e-02
1.694694694694694803e+00 1.340127928028350679e-02
1.695945945945946054e+00 1.280886461826254846e-02
1.697197197197197305e+00 1.222862099974748699e-02
1.698448448448448556e+00 1.166077556360602292e-02
1.699699699699699806e+00 1.110554082662019298e-02
1.700950950950951057e+00 1.056311473984346792e-02
1.702202202202202308e+00 1.003368075891983117e-02
1.703453453453453559e+00 9.517407928132631811e-03
1.704704704704704810e+00 9.014450977930563158e-03
1.705955955955956060e+00 8.524950435657225462e-03
1.707207207207207311e+00 8.049032749189203098e-03
1.708458458458458562e+00 7.586810423168725143e-03
1.709709709709709813e+00 7.138382167498896237e-03
1.710960960960961064e+00 6.703833057749992476e-03
1.712212212212212314e+00 6.283234707109859769e-03
1.713463463463463565e+00 5.876645449495288866e-03
1.714714714714714816e+00 5.484110533426037222e-03
1.715965965965966067e+00 5.105662326250415967e-03
1.717217217217217318e+00 4.741320528297389598e-03
1.718468468468468568e+00 4.391092396520451108e-03
1.719719719719719819e+00 4.054972977186438107e-03
1.720970970970971070e+00 3.732945347156047065e-03
1.722222222222222321e+00 3.424980863291206528e-03
1.723473473473473572e+00 3.131039419521728078e-03
1.724724724724724823e+00 2.851069711095719546e-03
1.725975975975976073e+00 2.585009505535080469e-03
1.727227227227227324e+00 2.332785919813807132e-03
1.728478478478478575e+00 2.094315703275085542e-03
1.729729729729729826e+00 1.869505525803193775e-03
1.730980980980981077e+00 1.658252270765695272e-03
1.732232232232232327e+00 1.460443332242635167e-03
1.733483483483483578e+00 1.275956916064077858e-03
1.734734734734734829e+00 1.104662344178164229e-03
1.735985985985986080e+00 9.464203618785942650e-04
1.737237237237237331e+00 8.010834474258332139e-04
1.738488488488488581e+00 6.684961236010550411e-04
1.739739739739739832e+00 5.484952707420959238e-04
1.740990990990991083e+00 4.409104408166024370e-04
1.742242242242242334e+00 3.455641720975885945e-04
1.743493493493493585e+00 2.622723040164961941e-04
1.744744744744744835e+00 1.908442917788576306e-04
1.745995995995996086e+00 1.310835203390195306e-04
1.747247247247247337e+00 8.278761734219310445e-05
1.748498498498498588e+00 4.574876465394446144e-05
1.749749749749749839e+00 1.975400811029793630e-05
1.751001001001001089e+00 4.585565134573498616e-06
1.752252252252252340e+00 2.112988059485100543e-08
1.753503503503503591e+00 5.834175575864641912e-06
1.754754754754754842e+00 2.179425375224629157e-05
1.756006006006006093e+00 4.766729006615396042e-05
1.757257257257257343e+00 8.321587642478111917e-05
1.758508508508508594e+00 1.281995591494598981e-04
1.759759759759759845e+00 1.823751229220279451e-04
1.761011011011011096e+00 2.454968702751066946e-04
1.762262262262262347e+00 3.173168964014047599e-04
1.763513513513513598e+00 3.975853590726794633e-04
1.764764764764764848e+00 4.860507434729314635e-04
1.766016016016016099e+00 5.824601217656068513e-04
1.767267267267267350e+00 6.865594072285159883e-04
1.768518518518518601e+00 7.980936028047448585e-04
1.769769769769769852e+00 9.168070439314793913e-04
1.771021021021021102e+00 1.042443635523121427e-03
1.772272272272272353e+00 1.174747082997653963e-03
1.773523523523523604e+00 1.313461117249378534e-03
1.774774774774774855e+00 1.458329713483500975e-03
1.776026026026026106e+00 1.609097303840445513e-03
1.777277277277277356e+00 1.765508983750807212e-03
1.778528528528528607e+00 1.927310711973035219e-03
1.779779779779779858e+00 2.094249504277197974e-03
1.781031031031031109e+00 2.266073620750756312e-03
1.782282282282282360e+00 2.442532746709960220e-03
1.783533533533533610e+00 2.623378167214899907e-03
1.784784784784784861e+00 2.808362935192310755e-03
1.786036036036036112e+00 2.997242033181031062e-03
1.787287287287287363e+00 3.189772528725583287e-03
1.788538538538538614e+00 3.385713723448494084e-03
1.789789789789789864e+00 3.584827295843755809e-03
1.791041041041041115e+00 3.786877437838751491e-03
1.792292292292292366e+00 3.991630985180110586e-03
1.793543543543543617e+00 4.198857541706845463e-03
1.794794794794794868e+00 4.408329597578806644e-03
1.796046046046046119e+00 4.619822641535336130e-03
1.797297297297297369e+00 4.833115267264853285e-03
1.798548548548548620e+00 5.047989273970304031e-03
1.799799799799799871e+00 5.264229761221757113e-03
1.801051051051051122e+00 5.481625218189190192e-03
1.802302302302302373e+00 5.699967607355873288e-03
1.803553553553553623e+00 5.919052442813755449e-03
1.804804804804804874e+00 6.138678863245570355e-03
1.806056056056056125e+00 6.358649699704507080e-03
1.807307307307307376e+00 6.578771538299869708e-03
1.808558558558558627e+00 6.798854777903137747e-03
1.809809809809809877e+00 7.018713682990774388e-03
1.811061061061061128e+00 7.238166431738385365e-03
1.812312312312312379e+00 7.457035159486083940e-03
1.813563563563563630e+00 7.675145997694366763e-03
1.814814814814814881e+00 7.892329108509385516e-03
1.816066066066066131e+00 8.108418715059909770e-03
1.817317317317317382e+00 8.323253127605831359e-03
1.818568568568568633e+00 8.536674765659172520e-03
1.819819819819819884e+00 8.748530176200404115e-03
1.821071071071071135e+00 8.958670048107880701e-03
1.822322322322322385e+00 9.166949222923020946e-03
1.823573573573573636e+00 9.373226702069437435e-03
1.824824824824824887e+00 9.577365650644520043e-03
1.826076076076076138e+00 9.779233397902348246e-03
1.827327327327327389e+00 9.978701434542023435e-03
1.828578578578578639e+00 1.017564540691908923e-02
1.829829829829829890e+00 1.036994510829223476e-02
1.831081081081081141e+00 1.056148446721722790e-02
1.832332332332332392e+00 1.075015153319989689e-02
1.833583583583583643e+00 1.093583845971574618e-02
1.834834834834834894e+00 1.111844148470392084e-02
1.836086086086086144e+00 1.129786090864044919e-02
1.837337337337337395e+00 1.147400107029326703e-02
1.838588588588588646e+00 1.164677032026159055e-02
1.839839839839839897e+00 1.181608099239704439e-02
1.841091091091091148e+00 1.198184937320453773e-02
1.842342342342342398e+00 1.214399566931792171e-02
1.843593593593593649e+00 1.230244397314133979e-02
1.844844844844844900e+00 1.245712222674912745e-02
1.846096096096096151e+00 1.260796218413052540e-02
1.847347347347347402e+00 1.275489937186582469e-02
1.848598598598598652e+00 1.289787304831793539e-02
1.849849849849849903e+00 1.303682616142028995e-02
1.851101101101101154e+00 1.317170530514085933e-02
1.852352352352352405e+00 1.330246067469870175e-02
1.853603603603603656e+00 1.342904602060852881e-02
1.854854854854854906e+00 1.355141860162502494e-02
1.856106106106106157e+00 1.366953913665798492e-02
1.857357357357357408e+00 1.378337175572608847e-02
1.858608608608608659e+00 1.389288395001584200e-02
1.859859859859859910e+00 1.399804652110894949e-02
1.861111111111111160e+00 1.409883352944056936e-02
1.862362362362362411e+00 1.419522224204815448e-02
1.863613613613613662e+00 1.428719307966872659e-02
1.864864864864864913e+00 1.437472956324019509e-02
1.866116116116116164e+00 1.445781825986079336e-02
1.867367367367367414e+00 1.453644872825904377e-02
1.868618618618618665e+00 1.461061346382353313e-02
1.869869869869869916e+00 1.468030784324166754e-02
1.871121121121121167e+00 1.474553006879342210e-02
1.872372372372372418e+00 1.480628111234530420e-02
1.873623623623623669e+00 1.486256465908748770e-02
1.874874874874874919e+00 1.491438705105556026e-02
1.876126126126126170e+00 1.496175723047703070e-02
1.877377377377377421e+00 1.500468668298084174e-02
1.878628628628628672e+00 1.504318938070665738e-02
1.879879879879879923e+00 1.507728172534959776e-02
1.881131131131131173e+00 1.510698249117411324e-02
1.882382382382382424e+00 1.513231276802990723e-02
1.883633633633633675e+00 1.515329590440087602e-02
1.884884884884884926e+00 1.516995745051755162e-02
1.886136136136136177e+00 1.518232510156124031e-02
1.887387387387387427e+00 1.519042864098809134e-02
1.888638638638638678e+00 1.519429988399883559e-02
1.889889889889889929e+00 1.519397262118019065e-02
1.891141141141141180e+00 1.518948256234172074e-02
1.892392392392392431e+00 1.518086728057150940e-02
1.893643643643643681e+00 1.516816615653291365e-02
1.894894894894894932e+00 1.515142032302367776e-02
1.896146146146146183e+00 1.513067260981767678e-02
1.897397397397397434e+00 1.510596748880880386e-02
1.898648648648648685e+00 1.507735101947577788e-02
1.899899899899899935e+00 1.504487079468536798e-02
1.901151151151151186e+00 1.500857588685147043e-02
1.902402402402402437e+00 1.496851679446600629e-02
1.903653653653653688e+00 1.492474538901737875e-02
1.904904904904904939e+00 1.487731486231144012e-02
1.906156156156156189e+00 1.482627967420902144e-02
1.907407407407407440e+00 1.477169550079388168e-02
1.908658658658658691e+00 1.471361918298376946e-02
1.909909909909909942e+00 1.465210867559754541e-02
1.911161161161161193e+00 1.458722299688958689e-02
1.912412412412412444e+00 1.451902217856339619e-02
1.913663663663663694e+00 1.444756721627511557e-02
1.914914914914914945e+00 1.437292002063696866e-02
1.916166166166166196e+00 1.429514336873135248e-02
1.917417417417417447e+00 1.421430085614402115e-02
1.918668668668668698e+00 1.413045684952638978e-02
1.919919919919919948e+00 1.404367643969484103e-02
1.921171171171171199e+00 1.395402539527576188e-02
1.922422422422422450e+00 1.386157011690410980e-02
1.923673673673673701e+00 1.376637759198284273e-02
1.924924924924924952e+00 1.366851535001062726e-02
1.926176176176176202e+00 1.356805141848455715e-02
1.927427427427427453e+00 1.346505427938438776e-02
1.928678678678678704e+00 1.335959282624474449e-02
1.929929929929929955e+00 1.325173632182097792e-02
1.931181181181181206e+00 1.314155435635442487e-02
1.932432432432432456e+00 1.302911680644256581e-02
1.933683683683683707e+00 1.291449379451878494e-02
1.934934934934934958e+00 1.279775564894744706e-02
1.936186186186186209e+00 1.267897286473779542e-02
1.937437437437437460e+00 1.255821606488181225e-02
1.938688688688688710e+00 1.243555596231993472e-02
1.939939939939939961e+00 1.231106332253855372e-02
1.941191191191191212e+00 1.218480892680268678e-02
1.942442442442442463e+00 1.205686353602781688e-02
1.943693693693693714e+00 1.192729785529366912e-02
1.944944944944944965e+00 1.179618249900299225e-02
1.946196196196196215e+00 1.166358795668826810e-02
1.947447447447447466e+00 1.152958455946897359e-02
1.948698698698698717e+00 1.139424244716161737e-02
1.949949949949949968e+00 1.125763153604487227e-02
1.951201201201201219e+00 1.111982148728170132e-02
1.952452452452452469e+00 1.098088167600028316e-02
1.953703703703703720e+00 1.084088116103511246e-02
1.954954954954954971e+00 1.069988865533035884e-02
1.956206206206206222e+00 1.055797249700559867e-02
1.957457457457457473e+00 1.041520062108595296e-02
1.958708708708708723e+00 1.027164053189648894e-02
1.959959959959959974e+00 1.012735927612215710e-02
1.961211211211211225e+00 9.982423416533594759e-03
1.962462462462462476e+00 9.836899006378522353e-03
1.963713713713713727e+00 9.690851564439200566e-03
1.964964964964964977e+00 9.544346050755599803e-03
1.966216216216216228e+00 9.397446843013667825e-03
1.967467467467467479e+00 9.250217713598738942e-03
1.968718718718718730e+00 9.102721807312514832e-03
1.969969969969969981e+00 8.955021619753122594e-03
1.971221221221221231e+00 8.807178976356942052e-03
1.972472472472472482e+00 8.659255012100536969e-03
1.973723723723723733e+00 8.511310151861928644e-03
1.974974974974974984e+00 8.363404091438479682e-03
1.976226226226226235e+00 8.215595779219450265e-03
1.977477477477477485e+00 8.067943398512203435e-03
1.978728728728728736e+00 7.920504350518014006e-03
1.979979979979979987e+00 7.773335237956147982e-03
1.981231231231231238e+00 7.626491849332965936e-03
1.982482482482482489e+00 7.480029143852670245e-03
1.983733733733733740e+00 7.334001236967297062e-03
1.984984984984984990e+00 7.188461386562091521e-03
1.986236236236236241e+00 7.043461979772210405e-03
1.987487487487487492e+00 6.899054520428328854e-03
1.988738738738738743e+00 6.755289617125451694e-03
1.989989989989989994e+00 6.612216971912075747e-03
1.991241241241241244e+00 6.469885369594615201e-03
1.992492492492492495e+00 6.328342667652519030e-03
1.993743743743743746e+00 6.187635786760009929e-03
1.994994994994994997e+00 6.047810701908245753e-03
1.996246246246246248e+00 5.908912434124120004e-03
1.997497497497497498e+00 5.770985042779053914e-03
1.998748748748748749e+00 5.634071618483111991e-03
2.000000000000000000e+00 5.498214276558706891e-03
