# Wavelength(um) Reflectance(%)
1.476976976976976941e+00 1.748057190630811775e-01
1.478228228228228192e+00 1.730509463458025365e-01
1.479479479479479442e+00 1.712998623933644771e-01
1.480730730730730693e+00 1.695526475085538942e-01
1.481981981981981944e+00 1.678094806382380011e-01
1.483233233233233195e+00 1.660705393316411205e-01
1.484484484484484446e+00 1.643359996989386673e-01
1.485735735735735696e+00 1.626060363701911093e-01
1.486986986986986947e+00 1.608808224546483534e-01
1.488238238238238198e+00 1.591605295004521470e-01
1.489489489489489449e+00 1.574453274547686354e-01
1.490740740740740700e+00 1.557353846243730022e-01
1.491991991991991950e+00 1.540308676367223573e-01
1.493243243243243201e+00 1.523319414015353312e-01
1.494494494494494452e+00 1.506387690729105444e-01
1.495745745745745703e+00 1.489515120120122049e-01
1.496996996996996954e+00 1.472703297503406838e-01
1.498248248248248204e+00 1.455953799536254534e-01
1.499499499499499455e+00 1.439268183863543493e-01
1.500750750750750706e+00 1.422647988769688843e-01
1.502002002002001957e+00 1.406094732837528671e-01
1.503253253253253208e+00 1.389609914614275965e-01
1.504504504504504458e+00 1.373195012284875172e-01
1.505755755755755709e+00 1.356851483352917997e-01
1.507007007007006960e+00 1.340580764329330210e-01
1.508258258258258211e+00 1.324384270429080357e-01
1.509509509509509462e+00 1.308263395276069996e-01
1.510760760760760713e+00 1.292219510616404998e-01
1.512012012012011963e+00 1.276253966040266918e-01
1.513263263263263214e+00 1.260368088712488510e-01
1.514514514514514465e+00 1.244563183112102622e-01
1.515765765765765716e+00 1.228840530780931778e-01
1.517017017017016967e+00 1.213201390081425496e-01
1.518268268268268217e+00 1.197646995963898148e-01
1.519519519519519468e+00 1.182178559743244650e-01
1.520770770770770719e+00 1.166797268885345351e-01
1.522022022022021970e+00 1.151504286803208682e-01
1.523273273273273221e+00 1.136300752662995073e-01
1.524524524524524471e+00 1.121187781200043837e-01
1.525775775775775722e+00 1.106166462544940360e-01
1.527027027027026973e+00 1.091237862059782487e-01
1.528278278278278224e+00 1.076403020184645981e-01
1.529529529529529475e+00 1.061662952294373241e-01
1.530780780780780725e+00 1.047018648565742754e-01
1.532032032032031976e+00 1.032471073855003585e-01
1.533283283283283227e+00 1.018021167585903691e-01
1.534534534534534478e+00 1.003669843648192783e-01
1.535785785785785729e+00 9.894179903066220583e-02
1.537037037037036979e+00 9.752664701204795394e-02
1.538288288288288230e+00 9.612161198736490775e-02
1.539539539539539481e+00 9.472677505151820554e-02
1.540790790790790732e+00 9.334221471104083012e-02
1.542042042042041983e+00 9.196800688025061343e-02
1.543293293293293234e+00 9.060422487845674888e-02
1.544544544544544484e+00 8.925093942820645776e-02
1.545795795795795735e+00 8.790821865457004725e-02
1.547047047047046986e+00 8.657612808546122363e-02
1.548298298298298237e+00 8.525473065297972664e-02
1.549549549549549488e+00 8.394408669577776982e-02
1.550800800800800738e+00 8.264425396243472999e-02
1.552052052052052211e+00 8.135528761583729618e-02
1.553303303303303462e+00 8.007724023855487816e-02
1.554554554554554713e+00 7.881016183919542506e-02
1.555805805805805964e+00 7.755409985973871212e-02
1.557057057057057214e+00 7.630909918383056711e-02
1.558308308308308465e+00 7.507520214602618480e-02
1.559559559559559716e+00 7.385244854197409170e-02
1.560810810810810967e+00 7.264087563952134619e-02
1.562062062062062218e+00 7.144051819073100884e-02
1.563313313313313468e+00 7.025140844479675628e-02
1.564564564564564719e+00 6.907357616183572302e-02
1.565815815815815970e+00 6.790704862754962101e-02
1.567067067067067221e+00 6.675185066873502715e-02
1.568318318318318472e+00 6.560800466962435351e-02
1.569569569569569722e+00 6.447553058904643974e-02
1.570820820820820973e+00 6.335444597838245373e-02
1.572072072072072224e+00 6.224476600030379864e-02
1.573323323323323475e+00 6.114650344827329137e-02
1.574574574574574726e+00 6.005966876678704713e-02
1.575825825825825977e+00 5.898427007234401803e-02
1.577077077077077227e+00 5.792031317511946165e-02
1.578328328328328478e+00 5.686780160132287598e-02
1.579579579579579729e+00 5.582673661622432337e-02
1.580830830830830980e+00 5.479711724782308779e-02
1.582082082082082231e+00 5.377894031114380941e-02
1.583333333333333481e+00 5.277220043313582409e-02
1.584584584584584732e+00 5.177689007815512029e-02
1.585835835835835983e+00 5.079299957401153809e-02
1.587087087087087234e+00 4.982051713855517594e-02
1.588338338338338485e+00 4.885942890678245110e-02
1.589589589589589735e+00 4.790971895844414047e-02
1.590840840840840986e+00 4.697136934612709813e-02
1.592092092092092237e+00 4.604436012379486964e-02
1.593343343343343488e+00 4.512866937576110599e-02
1.594594594594594739e+00 4.422427324607643151e-02
1.595845845845845989e+00 4.333114596830794224e-02
1.597097097097097240e+00 4.244925989568652108e-02
1.598348348348348491e+00 4.157858553160503901e-02
1.599599599599599742e+00 4.071909156044350997e-02
1.600850850850850993e+00 3.987074487869912004e-02
1.602102102102102243e+00 3.903351062640330466e-02
1.603353353353353494e+00 3.820735221880137283e-02
1.604604604604604745e+00 3.739223137827688004e-02
1.605855855855855996e+00 3.658810816649744890e-02
1.607107107107107247e+00 3.579494101676319873e-02
1.608358358358358497e+00 3.501268676653751521e-02
1.609609609609609748e+00 3.424130069013955197e-02
1.610860860860860999e+00 3.348073653157786905e-02
1.612112112112112250e+00 3.273094653750788924e-02
1.613363363363363501e+00 3.199188149029139755e-02
1.614614614614614752e+00 3.126349074114066762e-02
1.615865865865866002e+00 3.054572224332784483e-02
1.617117117117117253e+00 2.983852258543980701e-02
1.618368368368368504e+00 2.914183702466407316e-02
1.619619619619619755e+00 2.845560952008234154e-02
1.620870870870871006e+00 2.777978276595984702e-02
1.622122122122122256e+00 2.711429822500878439e-02
1.623373373373373507e+00 2.645909616161142355e-02
1.624624624624624758e+00 2.581411567498551052e-02
1.625875875875876009e+00 2.517929473227579346e-02
1.627127127127127260e+00 2.455457020155680029e-02
1.628378378378378510e+00 2.393987788472916323e-02
1.629629629629629761e+00 2.333515255029677132e-02
1.630880880880881012e+00 2.274032796600967965e-02
1.632132132132132263e+00 2.215533693135659371e-02
1.633383383383383514e+00 2.158011130989490392e-02
1.634634634634634764e+00 2.101458206140505158e-02
1.635885885885886015e+00 2.045867927385358609e-02
1.637137137137137266e+00 1.991233219515575747e-02
1.638388388388388517e+00 1.937546926472125119e-02
1.639639639639639768e+00 1.884801814477504028e-02
1.640890890890891018e+00 1.832990575143916834e-02
1.642142142142142269e+00 1.782105828556537416e-02
1.643393393393393520e+00 1.732140126330786872e-02
1.644644644644644771e+00 1.683085954642553339e-02
1.645895895895896022e+00 1.634935737230391872e-02
1.647147147147147273e+00 1.587681838368726686e-02
1.648398398398398523e+00 1.541316565811226211e-02
1.649649649649649774e+00 1.495832173703320715e-02
1.650900900900901025e+00 1.451220865463233138e-02
1.652152152152152276e+00 1.407474796630480904e-02
1.653403403403403527e+00 1.364586077681406197e-02
1.654654654654654777e+00 1.322546776810712421e-02
1.655905905905906028e+00 1.281348922678483132e-02
1.657157157157157279e+00 1.240984507122109767e-02
1.658408408408408530e+00 1.201445487832323439e-02
1.659659659659659781e+00 1.162723790992963024e-02
1.660910910910911031e+00 1.124811313883870671e-02
1.662162162162162282e+00 1.087699927446305129e-02
1.663413413413413533e+00 1.051381478810724419e-02
1.664664664664664784e+00 1.015847793786102578e-02
1.665915915915916035e+00 9.810906793107899981e-03
1.667167167167167285e+00 9.471019258642864730e-03
1.668418418418418536e+00 9.138733098396606414e-03
1.669669669669669787e+00 8.813965958765039577e-03
1.670920920920921038e+00 8.496635391538406509e-03
1.672172172172172289e+00 8.186658876431305437e-03
1.673423423423423539e+00 7.883953843208184667e-03
1.674674674674674790e+00 7.588437693405188263e-03
1.675925925925926041e+00 7.300027821646239493e-03
1.677177177177177292e+00 7.018641636551492015e-03
1.678428428428428543e+00 6.744196581238108903e-03
1.679679679679679793e+00 6.476610153413172623e-03
1.680930930930931044e+00 6.215799925057308682e-03
1.682182182182182295e+00 5.961683561699997885e-03
1.683433433433433546e+00 5.714178841286444467e-03
1.684684684684684797e+00 5.473203672636041753e-03
1.685935935935936048e+00 5.238676113494222970e-03
1.687187187187187298e+00 5.010514388177460428e-03
1.688438438438438549e+00 4.788636904813168595e-03
1.689689689689689800e+00 4.572962272175933561e-03
1.690940940940941051e+00 4.363409316121163485e-03
1.692192192192192302e+00 4.159897095618592978e-03
1.693443443443443552e+00 3.962344918386994513e-03
1.694694694694694803e+00 3.770672356132377147e-03
1.695945945945946054e+00 3.584799259392540925e-03
1.697197197197197305e+00 3.404645771989529140e-03
1.698448448448448556e+00 3.230132345093440511e-03
1.699699699699699806e+00 3.061179750900089314e-03
1.700950950950951057e+00 2.897709095925238721e-03
1.702202202202202308e+00 2.739641833919206383e-03
1.703453453453453559e+00 2.586899778404243549e-03
1.704704704704704810e+00 2.439405114838672818e-03
1.705955955955956060e+00 2.297080412411046241e-03
1.707207207207207311e+00 2.159848635467923744e-03
1.708458458458458562e+00 2.027633154579025834e-03
1.709709709709709813e+00 1.900357757243683644e-03
1.710960960960961064e+00 1.777946658242397305e-03
1.712212212212212314e+00 1.660324509637538032e-03
1.713463463463463565e+00 1.547416410427391968e-03
1.714714714714714816e+00 1.439147915857619557e-03
1.715965965965966067e+00 1.335445046394593020e-03
1.717217217217217318e+00 1.236234296364688116e-03
1.718468468468468568e+00 1.141442642264225201e-03
1.719719719719719819e+00 1.050997550744205361e-03
1.720970970970971070e+00 9.648269862748522696e-04
1.722222222222222321e+00 8.828594184939257640e-04
1.723473473473473572e+00 8.050238292439122322e-04
1.724724724724724823e+00 7.312497193025513376e-04
1.725975975975976073e+00 6.614671148114993930e-04
1.727227227227227324e+00 5.956065734077088366e-04
1.728478478478478575e+00 5.335991900624287385e-04
1.729729729729729826e+00 4.753766026325583404e-04
1.730980980980981077e+00 4.208709971292518351e-04
1.732232232232232327e+00 3.700151127083338366e-04
1.733483483483483578e+00 3.227422463877602861e-04
1.734734734734734829e+00 2.789862574965951201e-04
1.735985985985986080e+00 2.386815718605315583e-04
1.737237237237237331e+00 2.017631857289210794e-04
1.738488488488488581e+00 1.681666694478146766e-04
1.739739739739739832e+00 1.378281708842340591e-04
1.740990990990991083e+00 1.106844186062903640e-04
1.742242242242242334e+00 8.667272482401946196e-05
1.743493493493493585e+00 6.573098809576942631e-05
1.744744744744744835e+00 4.779769580494382363e-05
1.745995995995996086e+00 3.281192641180236152e-05
1.747247247247247337e+00 2.071335148519467851e-05
1.748498498498498588e+00 1.144223751882998921e-05
1.749749749749749839e+00 4.939447536883060803e-06
1.751001001001001089e+00 1.146442493553059183e-06
1.752252252252252340e+00 5.282471242103341214e-09
1.753503503503503591e+00 1.458627681970777087e-06
1.754754754754754842e+00 5.449739276590579596e-06
1.756006006006006093e+00 1.192247996634071831e-05
1.757257257257257343e+00 2.082131446126030071e-05
1.758508508508508594e+00 3.209130972990297497e-05
1.759759759759759845e+00 4.567813508477005586e-05
1.761011011011011096e+00 6.152806209788699735e-05
1.762262262262262347e+00 7.958796435078569062e-05
1.763513513513513598e+00 9.980531702323822477e-05
1.764764764764764848e+00 1.221281963249499971e-04
1.766016016016016099e+00 1.465052787744350489e-04
1.767267267267267350e+00 1.728858403291942322e-04
1.768518518518518601e+00 2.012197553713179982e-04
1.769769769769769852e+00 2.314574955525106645e-04
1.771021021021021102e+00 2.635501285025987892e-04
1.772272272272272353e+00 2.974493164054051631e-04
1.773523523523523604e+00 3.331073144459157243e-04
1.774774774774774855e+00 3.704769691325852259e-04
1.776026026026026106e+00 4.095117164984681305e-04
1.777277277277277356e+00 4.501655801850333550e-04
1.778528528528528607e+00 4.923931694122857814e-04
1.779779779779779858e+00 5.361496768387123343e-04
1.781031031031031109e+00 5.813908763148927092e-04
1.782282282282282360e+00 6.280731205337933840e-04
1.783533533533533610e+00 6.761533385817822695e-04
1.784784784784784861e+00 7.255890333933694581e-04
1.786036036036036112e+00 7.763382791129493391e-04
1.787287287287287363e+00 8.283597183673002988e-04
1.788538538538538614e+00 8.816125594513961675e-04
1.789789789789789864e+00 9.360565734313501442e-04
1.791041041041041115e+00 9.916520911671801268e-04
1.792292292292292366e+00 1.048360000258486942e-03
1.793543543543543617e+00 1.106141741916283989e-03
1.794794794794794868e+00 1.164959307763706797e-03
1.796046046046046119e+00 1.224775236568516074e-03
1.797297297297297369e+00 1.285552610910331139e-03
1.798548548548548620e+00 1.347255053785200362e-03
1.799799799799799871e+00 1.409846725150521417e-03
1.801051051051051122e+00 1.473292318412515066e-03
1.802302302302302373e+00 1.537557056859344216e-03
1.803553553553553623e+00 1.602606690042256100e-03
1.804804804804804874e+00 1.668407490106933993e-03
1.806056056056056125e+00 1.734926248078200259e-03
1.807307307307307376e+00 1.802130270099817173e-03
1.808558558558558627e+00 1.869987373631938361e-03
1.809809809809809877e+00 1.938465883608846791e-03
1.811061061061061128e+00 2.007534628558637919e-03
1.812312312312312379e+00 2.077162936687392165e-03
1.813563563563563630e+00 2.147320631930126587e-03
1.814814814814814881e+00 2.217978029970090869e-03
1.816066066066066131e+00 2.289105934229061778e-03
1.817317317317317382e+00 2.360675631830191478e-03
1.818568568568568633e+00 2.432658889535436499e-03
1.819819819819819884e+00 2.505027949659845935e-03
1.821071071071071135e+00 2.577755525963871565e-03
1.822322322322322385e+00 2.650814799526154085e-03
1.823573573573573636e+00 2.724179414598218787e-03
1.824824824824824887e+00 2.797823474442737764e-03
1.826076076076076138e+00 2.871721537157455924e-03
1.827327327327327389e+00 2.945848611485703695e-03
1.828578578578578639e+00 3.020180152615809226e-03
1.829829829829829890e+00 3.094692057970614869e-03
1.831081081081081141e+00 3.169360662988280567e-03
1.832332332332332392e+00 3.244162736896601118e-03
1.833583583583583643e+00 3.319075478481548543e-03
1.834834834834834894e+00 3.394076511851737855e-03
1.836086086086086144e+00 3.469143882200291604e-03
1.837337337337337395e+00 3.544256051564860857e-03
1.838588588588588646e+00 3.619391894587866039e-03
1.839839839839839897e+00 3.694530694277364021e-03
1.841091091091091148e+00 3.769652137770331674e-03
1.842342342342342398e+00 3.844736312099384171e-03
1.843593593593593649e+00 3.919763699963589414e-03
1.844844844844844900e+00 3.994715175505313652e-03
1.846096096096096151e+00 4.069572000093363284e-03
1.847347347347347402e+00 4.144315818113819723e-03
1.848598598598598652e+00 4.218928652769553950e-03
1.849849849849849903e+00 4.293392901889196180e-03
1.851101101101101154e+00 4.367691333746676063e-03
1.852352352352352405e+00 4.441807082892087165e-03
1.853603603603603656e+00 4.515723645994795983e-03
1.854854854854854906e+00 4.589424877699607372e-03
1.856106106106106157e+00 4.662894986496752235e-03
1.857357357357357408e+00 4.736118530606534503e-03
1.858608608608608659e+00 4.809080413879434496e-03
1.859859859859859910e+00 4.881765881712138780e-03
1.861111111111111160e+00 4.954160516980489655e-03
1.862362362362362411e+00 5.026250235989784473e-03
1.863613613613613662e+00 5.098021284443251394e-03
1.864864864864864913e+00 5.169460233429208976e-03
1.866116116116116164e+00 5.240553975427315533e-03
1.867367367367367414e+00 5.311289720335054046e-03
1.868618618618618665e+00 5.381654991514276537e-03
1.869869869869869916e+00 5.451637621858789785e-03
1.871121121121121167e+00 5.521225749883353594e-03
1.872372372372372418e+00 5.590407815834565197e-03
1.873623623623623669e+00 5.659172557824080838e-03
1.874874874874874919e+00 5.727509007984565685e-03
1.876126126126126170e+00 5.795406488648912474e-03
1.877377377377377421e+00 5.862854608553010743e-03
1.878628628628628672e+00 5.929843259062377199e-03
1.879879879879879923e+00 5.996362610423275168e-03
1.881131131131131173e+00 6.062403108038330081e-03
1.882382382382382424e+00 6.127955468767195234e-03
1.883633633633633675e+00 6.193010677252401390e-03
1.884884884884884926e+00 6.257559982270900246e-03
1.886136136136136177e+00 6.321594893111250578e-03
1.887387387387387427e+00 6.385107175977139220e-03
1.888638638638638678e+00 6.448088850416799737e-03
1.889889889889889929e+00 6.510532185779428598e-03
1.891141141141141180e+00 6.572429697698089698e-03
1.892392392392392431e+00 6.633774144599543544e-03
1.893643643643643681e+00 6.694558524241251730e-03
1.894894894894894932e+00 6.754776070275705056e-03
1.896146146146146183e+00 6.814420248842042310e-03
1.897397397397397434e+00 6.873484755185392536e-03
1.898648648648648685e+00 6.931963510303805476e-03
1.899899899899899935e+00 6.989850657623042536e-03
1.901151151151151186e+00 7.047140559699248234e-03
1.902402402402402437e+00 7.103827794949686865e-03
1.903653653653653688e+00 7.159907154411484544e-03
1.904904904904904939e+00 7.215373638528555303e-03
1.906156156156156189e+00 7.270222453966786701e-03
1.907407407407407440e+00 7.324449010457425094e-03
1.908658658658658691e+00 7.378048917668834049e-03
1.909909909909909942e+00 7.431017982106422927e-03
1.911161161161161193e+00 7.483352204041170651e-03
1.912412412412412444e+00 7.535047774466334392e-03
1.913663663663663694e+00 7.586101072082514912e-03
1.914914914914914945e+00 7.636508660311342248e-03
1.916166166166166196e+00 7.686267284337019307e-03
1.917417417417417447e+00 7.735373868176795460e-03
1.918668668668668698e+00 7.783825511779159274e-03
1.919919919919919948e+00 7.831619488150785152e-03
1.921171171171171199e+00 7.878753240511363054e-03
1.922422422422422450e+00 7.925224379476758854e-03
1.923673673673673701e+00 7.971030680270252064e-03
1.924924924924924952e+00 8.016170079961797146e-03
1.926176176176176202e+00 8.060640674735332703e-03
1.927427427427427453e+00 8.104440717183965942e-03
1.928678678678678704e+00 8.147568613633004650e-03
1.929929929929929955e+00 8.190022921490625052e-03
1.931181181181181206e+00 8.231802346626420144e-03
1.932432432432432456e+00 8.272905740777275127e-03
1.933683683683683707e+00 8.313332098980894327e-03
1.934934934934934958e+00 8.353080557036492160e-03
1.936186186186186209e+00 8.392150388992842408e-03
1.937437437437437460e+00 8.430541004663555729e-03
1.938688688688688710e+00 8.468251947169104857e-03
1.939939939939939961e+00 8.505282890505961799e-03
1.941191191191191212e+00 8.541633637142507021e-03
1.942442442442442463e+00 8.577304115641341126e-03
1.943693693693693714e+00 8.612294378308430962e-03
1.944944944944944965e+00 8.646604598868295674e-03
1.946196196196196215e+00 8.680235070165723613e-03
1.947447447447447466e+00 8.713186201893402538e-03
1.948698698698698717e+00 8.745458518345459661e-03
1.949949949949949968e+00 8.777052656196968755e-03
1.951201201201201219e+00 8.807969362308931682e-03
1.952452452452452469e+00 8.838209491558873115e-03
1.953703703703703720e+00 8.867774004696748341e-03
1.954954954954954971e+00 8.896663966225978534e-03
1.956206206206206222e+00 8.924880542309566664e-03
1.957457457457457473e+00 8.952424998701073722e-03
1.958708708708708723e+00 8.979298698700297413e-03
1.959959959959959974e+00 9.005503101133490243e-03
1.961211211211211225e+00 9.031039758357896699e-03
1.962462462462462476e+00 9.055910314290595634e-03
1.963713713713713727e+00 9.080116502461287042e-03
1.964964964964964977e+00 9.103660144089021494e-03
1.966216216216216228e+00 9.126543146182580779e-03
1.967467467467467479e+00 9.148767499664355388e-03
1.968718718718718730e+00 9.170335277517640757e-03
1.969969969969969981e+00 9.191248632957107687e-03
1.971221221221221231e+00 9.211509797622179779e-03
1.972472472472472482e+00 9.231121079793350864e-03
1.973723723723723733e+00 9.250084862631109336e-03
1.974974974974974984e+00 9.268403602437254307e-03
1.976226226226226235e+00 9.286079826938716322e-03
1.977477477477477485e+00 9.303116133593200901e-03
1.978728728728728736e+00 9.319515187917045210e-03
1.979979979979979987e+00 9.335279721834706737e-03
1.981231231231231238e+00 9.350412532049762540e-03
1.982482482482482489e+00 9.364916478437476308e-03
1.983733733733733740e+00 9.378794482458471804e-03
1.984984984984984990e+00 9.392049525593462386e-03
1.986236236236236241e+00 9.404684647798871797e-03
1.987487487487487492e+00 9.416702945983124184e-03
1.988738738738738743e+00 9.428107572503414274e-03
1.989989989989989994e+00 9.438901733682860534e-03
1.991241241241241244e+00 9.449088688347725626e-03
1.992492492492492495e+00 9.458671746384683318e-03
1.993743743743743746e+00 9.467654267317758901e-03
1.994994994994994997e+00 9.476039658905055854e-03
1.996246246246246248e+00 9.483831375754672027e-03
1.997497497497497498e+00 9.491032917960136664e-03
1.998748748748748749e+00 9.497647829754669174e-03
2.000000000000000000e+00 9.503679698184556296e-03
